日期,年,月,日,屬性,值
2025/5/13,2025,5,13,白肉雞(門市價高屏),35
2025/5/13,2025,5,13,雞蛋(大運輸價),24.5
2025/5/14,2025,5,14,白肉雞(2.0Kg以上),33.5
2025/5/14,2025,5,14,白肉雞(1.75-1.95Kg),33.5
2025/5/14,2025,5,14,白肉雞(門市價高屏),35
2025/5/14,2025,5,14,雞蛋(大運輸價),24.5
2025/5/15,2025,5,15,白肉雞(2.0Kg以上),33.5
2025/5/15,2025,5,15,白肉雞(1.75-1.95Kg),33.5
2025/5/15,2025,5,15,白肉雞(門市價高屏),35
2025/5/15,2025,5,15,雞蛋(大運輸價),24.5
2025/5/16,2025,5,16,白肉雞(2.0Kg以上),33.5
2025/5/16,2025,5,16,白肉雞(1.75-1.95Kg),33.5
2025/5/16,2025,5,16,白肉雞(門市價高屏),35
2025/5/16,2025,5,16,雞蛋(大運輸價),24.5
2025/5/17,2025,5,17,白肉雞(2.0Kg以上),33.5
2025/5/17,2025,5,17,白肉雞(1.75-1.95Kg),33.5
2025/5/17,2025,5,17,白肉雞(門市價高屏),35
2025/5/17,2025,5,17,雞蛋(大運輸價),24.5
2025/5/18,2025,5,18,白肉雞(2.0Kg以上),33.5
2025/5/18,2025,5,18,白肉雞(1.75-1.95Kg),33.5
2025/5/18,2025,5,18,白肉雞(門市價高屏),35
2025/5/18,2025,5,18,雞蛋(大運輸價),24.5
2025/5/19,2025,5,19,白肉雞(2.0Kg以上),33.5
2025/5/19,2025,5,19,白肉雞(1.75-1.95Kg),33.5
2025/5/19,2025,5,19,白肉雞(門市價高屏),35
2025/5/19,2025,5,19,雞蛋(大運輸價),24.5
2025/5/20,2025,5,20,白肉雞(2.0Kg以上),33.5
2025/5/20,2025,5,20,白肉雞(1.75-1.95Kg),33.5
2025/5/20,2025,5,20,白肉雞(門市價高屏),35
2025/5/20,2025,5,20,雞蛋(大運輸價),24.5
2025/5/21,2025,5,21,白肉雞(2.0Kg以上),33.5
2025/5/21,2025,5,21,白肉雞(1.75-1.95Kg),33.5
2025/5/21,2025,5,21,白肉雞(門市價高屏),35
2025/5/21,2025,5,21,雞蛋(大運輸價),24.5
2025/5/22,2025,5,22,白肉雞(2.0Kg以上),33.5
2025/5/22,2025,5,22,白肉雞(1.75-1.95Kg),33.5
2025/5/22,2025,5,22,白肉雞(門市價高屏),35
2025/5/22,2025,5,22,雞蛋(大運輸價),24.5
2025/5/23,2025,5,23,白肉雞(2.0Kg以上),33.5
2025/5/23,2025,5,23,白肉雞(1.75-1.95Kg),33.5
2025/5/23,2025,5,23,白肉雞(門市價高屏),35
2025/5/23,2025,5,23,雞蛋(大運輸價),24.5
2025/5/24,2025,5,24,白肉雞(2.0Kg以上),33.5
2025/5/24,2025,5,24,白肉雞(1.75-1.95Kg),33.5
2025/5/24,2025,5,24,白肉雞(門市價高屏),35
2025/5/24,2025,5,24,雞蛋(大運輸價),24.5
2025/5/25,2025,5,25,白肉雞(2.0Kg以上),33.5
2025/5/25,2025,5,25,白肉雞(1.75-1.95Kg),33.5
2025/5/25,2025,5,25,白肉雞(門市價高屏),35
2025/5/25,2025,5,25,雞蛋(大運輸價),24.5
2025/5/26,2025,5,26,白肉雞(2.0Kg以上),33.5
2025/5/26,2025,5,26,白肉雞(1.75-1.95Kg),33.5
2025/5/26,2025,5,26,白肉雞(門市價高屏),35
2025/5/26,2025,5,26,雞蛋(大運輸價),24.5
2025/5/27,2025,5,27,白肉雞(2.0Kg以上),33.5
2025/5/27,2025,5,27,白肉雞(1.75-1.95Kg),33.5
2025/5/27,2025,5,27,白肉雞(門市價高屏),35
2025/5/27,2025,5,27,雞蛋(大運輸價),22.5
2025/5/28,2025,5,28,白肉雞(2.0Kg以上),33.5
2025/5/28,2025,5,28,白肉雞(1.75-1.95Kg),33.5
2025/5/28,2025,5,28,白肉雞(門市價高屏),35
2025/5/28,2025,5,28,雞蛋(大運輸價),22.5
2025/5/29,2025,5,29,白肉雞(2.0Kg以上),33.5
2025/5/29,2025,5,29,白肉雞(1.75-1.95Kg),33.5
2025/5/29,2025,5,29,白肉雞(門市價高屏),35
2025/5/29,2025,5,29,雞蛋(大運輸價),22.5
2025/5/30,2025,5,30,白肉雞(2.0Kg以上),33.5
2025/5/30,2025,5,30,白肉雞(1.75-1.95Kg),33.5
2025/5/30,2025,5,30,白肉雞(門市價高屏),35
2025/5/30,2025,5,30,雞蛋(大運輸價),22.5
2025/5/31,2025,5,31,白肉雞(2.0Kg以上),33.5
2025/5/31,2025,5,31,白肉雞(1.75-1.95Kg),33.5
2025/5/31,2025,5,31,白肉雞(門市價高屏),35
2025/5/31,2025,5,31,雞蛋(大運輸價),22.5
2025/6/1,2025,6,1,白肉雞(2.0Kg以上),33.5
2025/6/1,2025,6,1,白肉雞(1.75-1.95Kg),33.5
2025/6/1,2025,6,1,白肉雞(門市價高屏),35
2025/6/1,2025,6,1,雞蛋(大運輸價),22.5
2025/6/2,2025,6,2,白肉雞(2.0Kg以上),33.5
2025/6/2,2025,6,2,白肉雞(1.75-1.95Kg),33.5
2025/6/2,2025,6,2,白肉雞(門市價高屏),35
2025/6/2,2025,6,2,雞蛋(大運輸價),22.5
2025/6/3,2025,6,3,白肉雞(2.0Kg以上),33.5
2025/6/3,2025,6,3,白肉雞(1.75-1.95Kg),33.5
2025/6/3,2025,6,3,白肉雞(門市價高屏),35
2025/6/3,2025,6,3,雞蛋(大運輸價),22.5
2025/6/4,2025,6,4,白肉雞(2.0Kg以上),33.5
2025/6/4,2025,6,4,白肉雞(1.75-1.95Kg),33.5
2025/6/4,2025,6,4,白肉雞(門市價高屏),35
2025/6/4,2025,6,4,雞蛋(大運輸價),22.5
2025/6/5,2025,6,5,白肉雞(2.0Kg以上),33.5
2025/6/5,2025,6,5,白肉雞(1.75-1.95Kg),33.5
2025/6/5,2025,6,5,白肉雞(門市價高屏),35
2025/6/5,2025,6,5,雞蛋(大運輸價),22.5
2025/6/6,2025,6,6,白肉雞(2.0Kg以上),33.5
2025/6/6,2025,6,6,白肉雞(1.75-1.95Kg),33.5
2025/6/6,2025,6,6,白肉雞(門市價高屏),35
2025/6/6,2025,6,6,雞蛋(大運輸價),22.5
2025/6/7,2025,6,7,白肉雞(2.0Kg以上),33.5
2025/6/7,2025,6,7,白肉雞(1.75-1.95Kg),33.5
2025/6/7,2025,6,7,白肉雞(門市價高屏),35
2025/6/7,2025,6,7,雞蛋(大運輸價),22.5
2025/6/8,2025,6,8,白肉雞(2.0Kg以上),33.5
2025/6/8,2025,6,8,白肉雞(1.75-1.95Kg),33.5
2025/6/8,2025,6,8,白肉雞(門市價高屏),35
2025/6/8,2025,6,8,雞蛋(大運輸價),22.5
2025/6/9,2025,6,9,白肉雞(2.0Kg以上),33.5
2025/6/9,2025,6,9,白肉雞(1.75-1.95Kg),33.5
2025/6/9,2025,6,9,白肉雞(門市價高屏),35
2025/6/9,2025,6,9,雞蛋(大運輸價),22.5
2025/6/10,2025,6,10,白肉雞(2.0Kg以上),33.5
2025/6/10,2025,6,10,白肉雞(1.75-1.95Kg),33.5
2025/6/10,2025,6,10,白肉雞(門市價高屏),35
2025/6/10,2025,6,10,雞蛋(大運輸價),22.5
2025/6/11,2025,6,11,白肉雞(2.0Kg以上),33.5
2025/6/11,2025,6,11,白肉雞(1.75-1.95Kg),33.5
2025/6/11,2025,6,11,白肉雞(門市價高屏),35
2025/6/11,2025,6,11,雞蛋(大運輸價),25.5
2025/6/12,2025,6,12,白肉雞(2.0Kg以上),33.5
2025/6/12,2025,6,12,白肉雞(1.75-1.95Kg),33.5
2025/6/12,2025,6,12,白肉雞(門市價高屏),35
2025/6/12,2025,6,12,雞蛋(大運輸價),25.5
2025/6/13,2025,6,13,白肉雞(2.0Kg以上),33.5
2025/6/13,2025,6,13,白肉雞(1.75-1.95Kg),33.5
2025/6/13,2025,6,13,白肉雞(門市價高屏),35
2025/6/13,2025,6,13,雞蛋(大運輸價),25.5
2025/6/14,2025,6,14,白肉雞(2.0Kg以上),33.5
2025/6/14,2025,6,14,白肉雞(1.75-1.95Kg),33.5
2025/6/14,2025,6,14,白肉雞(門市價高屏),35
2025/6/14,2025,6,14,雞蛋(大運輸價),25.5
2025/6/15,2025,6,15,白肉雞(2.0Kg以上),33.5
2025/6/15,2025,6,15,白肉雞(1.75-1.95Kg),33.5
2025/6/15,2025,6,15,白肉雞(門市價高屏),35
2025/6/15,2025,6,15,雞蛋(大運輸價),25.5
2025/6/16,2025,6,16,白肉雞(2.0Kg以上),33.5
2025/6/16,2025,6,16,白肉雞(1.75-1.95Kg),33.5
2025/6/16,2025,6,16,白肉雞(門市價高屏),35
2025/6/16,2025,6,16,雞蛋(大運輸價),25.5
2025/6/17,2025,6,17,白肉雞(2.0Kg以上),33.5
2025/6/17,2025,6,17,白肉雞(1.75-1.95Kg),33.5
2025/6/17,2025,6,17,白肉雞(門市價高屏),35
2025/6/17,2025,6,17,雞蛋(大運輸價),25.5
2025/6/18,2025,6,18,白肉雞(2.0Kg以上),33.5
2025/6/18,2025,6,18,白肉雞(1.75-1.95Kg),33.5
2025/6/18,2025,6,18,白肉雞(門市價高屏),35
2025/6/18,2025,6,18,雞蛋(大運輸價),25.5
2025/6/19,2025,6,19,白肉雞(2.0Kg以上),33.5
2025/6/19,2025,6,19,白肉雞(1.75-1.95Kg),33.5
2025/6/19,2025,6,19,白肉雞(門市價高屏),35
2025/6/19,2025,6,19,雞蛋(大運輸價),25.5
2025/6/20,2025,6,20,白肉雞(2.0Kg以上),33.5
2025/6/20,2025,6,20,白肉雞(1.75-1.95Kg),33.5
2025/6/20,2025,6,20,白肉雞(門市價高屏),35
2025/6/20,2025,6,20,雞蛋(大運輸價),25.5
2025/6/21,2025,6,21,白肉雞(2.0Kg以上),33.5
2025/6/21,2025,6,21,白肉雞(1.75-1.95Kg),33.5
2025/6/21,2025,6,21,白肉雞(門市價高屏),35
2025/6/21,2025,6,21,雞蛋(大運輸價),25.5
2025/6/22,2025,6,22,白肉雞(2.0Kg以上),33.5
2025/6/22,2025,6,22,白肉雞(1.75-1.95Kg),33.5
2025/6/22,2025,6,22,白肉雞(門市價高屏),35
2025/6/22,2025,6,22,雞蛋(大運輸價),25.5
2025/6/23,2025,6,23,白肉雞(2.0Kg以上),33.5
2025/6/23,2025,6,23,白肉雞(1.75-1.95Kg),33.5
2025/6/23,2025,6,23,白肉雞(門市價高屏),35
2025/6/23,2025,6,23,雞蛋(大運輸價),25.5
2025/6/24,2025,6,24,白肉雞(2.0Kg以上),33.5
2025/6/24,2025,6,24,白肉雞(1.75-1.95Kg),33.5
2025/6/24,2025,6,24,白肉雞(門市價高屏),35
2025/6/24,2025,6,24,雞蛋(大運輸價),25.5
2025/6/25,2025,6,25,白肉雞(2.0Kg以上),33.5
2025/6/25,2025,6,25,白肉雞(1.75-1.95Kg),33.5
2025/6/25,2025,6,25,白肉雞(門市價高屏),35
2025/6/25,2025,6,25,雞蛋(大運輸價),25.5
2025/6/26,2025,6,26,白肉雞(2.0Kg以上),33.5
2025/6/26,2025,6,26,白肉雞(1.75-1.95Kg),33.5
2025/6/26,2025,6,26,白肉雞(門市價高屏),35
2025/6/26,2025,6,26,雞蛋(大運輸價),25.5
2025/6/27,2025,6,27,白肉雞(2.0Kg以上),33.5
2025/6/27,2025,6,27,白肉雞(1.75-1.95Kg),33.5
2025/6/27,2025,6,27,白肉雞(門市價高屏),35
2025/6/27,2025,6,27,雞蛋(大運輸價),25.5
2025/6/28,2025,6,28,白肉雞(2.0Kg以上),33.5
2025/6/28,2025,6,28,白肉雞(1.75-1.95Kg),33.5
2025/6/28,2025,6,28,白肉雞(門市價高屏),35
2025/6/28,2025,6,28,雞蛋(大運輸價),25.5
2025/6/29,2025,6,29,白肉雞(2.0Kg以上),33.5
2025/6/29,2025,6,29,白肉雞(1.75-1.95Kg),33.5
2025/6/29,2025,6,29,白肉雞(門市價高屏),35
2025/6/29,2025,6,29,雞蛋(大運輸價),25.5
2025/6/30,2025,6,30,白肉雞(2.0Kg以上),33.5
2025/6/30,2025,6,30,白肉雞(1.75-1.95Kg),33.5
2025/6/30,2025,6,30,白肉雞(門市價高屏),35
2025/6/30,2025,6,30,雞蛋(大運輸價),25.5
2025/7/1,2025,7,1,白肉雞(2.0Kg以上),33.5
2025/7/1,2025,7,1,白肉雞(1.75-1.95Kg),33.5
2025/7/1,2025,7,1,白肉雞(門市價高屏),35
2025/7/1,2025,7,1,雞蛋(大運輸價),22.5
2025/7/2,2025,7,2,白肉雞(2.0Kg以上),33.5
2025/7/2,2025,7,2,白肉雞(1.75-1.95Kg),33.5
2025/7/2,2025,7,2,白肉雞(門市價高屏),35
2025/7/2,2025,7,2,雞蛋(大運輸價),22.5
2025/7/3,2025,7,3,白肉雞(2.0Kg以上),33.5
2025/7/3,2025,7,3,白肉雞(1.75-1.95Kg),33.5
2025/7/3,2025,7,3,白肉雞(門市價高屏),35
2025/7/3,2025,7,3,雞蛋(大運輸價),22.5
2025/7/4,2025,7,4,白肉雞(2.0Kg以上),33.5
2025/7/4,2025,7,4,白肉雞(1.75-1.95Kg),33.5
2025/7/4,2025,7,4,白肉雞(門市價高屏),35
2025/7/4,2025,7,4,雞蛋(大運輸價),22.5
2025/7/5,2025,7,5,白肉雞(2.0Kg以上),33.5
2025/7/5,2025,7,5,白肉雞(1.75-1.95Kg),33.5
2025/7/5,2025,7,5,白肉雞(門市價高屏),35
2025/7/5,2025,7,5,雞蛋(大運輸價),22.5
2025/7/6,2025,7,6,白肉雞(2.0Kg以上),33.5
2025/7/6,2025,7,6,白肉雞(1.75-1.95Kg),33.5
2025/7/6,2025,7,6,白肉雞(門市價高屏),35
2025/7/6,2025,7,6,雞蛋(大運輸價),22.5
2025/7/7,2025,7,7,白肉雞(2.0Kg以上),33.5
2025/7/7,2025,7,7,白肉雞(1.75-1.95Kg),33.5
2025/7/7,2025,7,7,白肉雞(門市價高屏),35
2025/7/7,2025,7,7,雞蛋(大運輸價),22.5
2025/7/8,2025,7,8,白肉雞(2.0Kg以上),33.5
2025/7/8,2025,7,8,白肉雞(1.75-1.95Kg),33.5
2025/7/8,2025,7,8,白肉雞(門市價高屏),35
2025/7/8,2025,7,8,雞蛋(大運輸價),22.5
2025/7/9,2025,7,9,白肉雞(2.0Kg以上),33.5
2025/7/9,2025,7,9,白肉雞(1.75-1.95Kg),33.5
2025/7/9,2025,7,9,白肉雞(門市價高屏),35
2025/7/9,2025,7,9,雞蛋(大運輸價),22.5
2025/7/10,2025,7,10,白肉雞(2.0Kg以上),33.5
2025/7/10,2025,7,10,白肉雞(1.75-1.95Kg),33.5
2025/7/10,2025,7,10,白肉雞(門市價高屏),35
2025/7/10,2025,7,10,雞蛋(大運輸價),22.5
2025/7/11,2025,7,11,白肉雞(2.0Kg以上),33.5
2025/7/11,2025,7,11,白肉雞(1.75-1.95Kg),33.5
2025/7/11,2025,7,11,白肉雞(門市價高屏),35
2025/7/11,2025,7,11,雞蛋(大運輸價),25.5
2025/7/12,2025,7,12,白肉雞(2.0Kg以上),33.5
2025/7/12,2025,7,12,白肉雞(1.75-1.95Kg),33.5
2025/7/12,2025,7,12,白肉雞(門市價高屏),35
2025/7/12,2025,7,12,雞蛋(大運輸價),25.5
2025/7/13,2025,7,13,白肉雞(2.0Kg以上),33.5
2025/7/13,2025,7,13,白肉雞(1.75-1.95Kg),33.5
2025/7/13,2025,7,13,白肉雞(門市價高屏),35
2025/7/13,2025,7,13,雞蛋(大運輸價),25.5
2025/7/14,2025,7,14,白肉雞(2.0Kg以上),33.5
2025/7/14,2025,7,14,白肉雞(1.75-1.95Kg),33.5
2025/7/14,2025,7,14,白肉雞(門市價高屏),35
2025/7/14,2025,7,14,雞蛋(大運輸價),25.5
2025/7/15,2025,7,15,白肉雞(2.0Kg以上),33.5
2025/7/15,2025,7,15,白肉雞(1.75-1.95Kg),33.5
2025/7/15,2025,7,15,白肉雞(門市價高屏),35
2025/7/15,2025,7,15,雞蛋(大運輸價),25.5
2025/7/16,2025,7,16,白肉雞(2.0Kg以上),33.5
2025/7/16,2025,7,16,白肉雞(1.75-1.95Kg),33.5
2025/7/16,2025,7,16,白肉雞(門市價高屏),35
2025/7/16,2025,7,16,雞蛋(大運輸價),28.5
2025/7/17,2025,7,17,白肉雞(2.0Kg以上),33.5
2025/7/17,2025,7,17,白肉雞(1.75-1.95Kg),33.5
2025/7/17,2025,7,17,白肉雞(門市價高屏),35
2025/7/17,2025,7,17,雞蛋(大運輸價),28.5
2025/7/18,2025,7,18,白肉雞(2.0Kg以上),33.5
2025/7/18,2025,7,18,白肉雞(1.75-1.95Kg),33.5
2025/7/18,2025,7,18,白肉雞(門市價高屏),35
2025/7/18,2025,7,18,雞蛋(大運輸價),28.5
2025/7/19,2025,7,19,白肉雞(2.0Kg以上),33.5
2025/7/19,2025,7,19,白肉雞(1.75-1.95Kg),33.5
2025/7/19,2025,7,19,白肉雞(門市價高屏),35
2025/7/19,2025,7,19,雞蛋(大運輸價),28.5
2025/7/20,2025,7,20,白肉雞(2.0Kg以上),33.5
2025/7/20,2025,7,20,白肉雞(1.75-1.95Kg),33.5
2025/7/20,2025,7,20,白肉雞(門市價高屏),35
2025/7/20,2025,7,20,雞蛋(大運輸價),28.5
2025/7/21,2025,7,21,白肉雞(2.0Kg以上),33.5
2025/7/21,2025,7,21,白肉雞(1.75-1.95Kg),33.5
2025/7/21,2025,7,21,白肉雞(門市價高屏),35
2025/7/21,2025,7,21,雞蛋(大運輸價),28.5
2025/7/22,2025,7,22,白肉雞(2.0Kg以上),33.3
2025/7/22,2025,7,22,白肉雞(1.75-1.95Kg),33.3
2025/7/22,2025,7,22,白肉雞(門市價高屏),34.8
2025/7/22,2025,7,22,雞蛋(大運輸價),28.5
2025/7/23,2025,7,23,白肉雞(2.0Kg以上),33.3
2025/7/23,2025,7,23,白肉雞(1.75-1.95Kg),33.3
2025/7/23,2025,7,23,白肉雞(門市價高屏),34.8
2025/7/23,2025,7,23,雞蛋(大運輸價),28.5
2025/7/24,2025,7,24,白肉雞(2.0Kg以上),33.3
2025/7/24,2025,7,24,白肉雞(1.75-1.95Kg),33.3
2025/7/24,2025,7,24,白肉雞(門市價高屏),34.8
2025/7/24,2025,7,24,雞蛋(大運輸價),28.5
2025/7/25,2025,7,25,白肉雞(2.0Kg以上),33.3
2025/7/25,2025,7,25,白肉雞(1.75-1.95Kg),33.3
2025/7/25,2025,7,25,白肉雞(門市價高屏),34.8
2025/7/25,2025,7,25,雞蛋(大運輸價),28.5
2025/7/26,2025,7,26,白肉雞(2.0Kg以上),33.3
2025/7/26,2025,7,26,白肉雞(1.75-1.95Kg),33.3
2025/7/26,2025,7,26,白肉雞(門市價高屏),34.8
2025/7/26,2025,7,26,雞蛋(大運輸價),28.5
2025/7/27,2025,7,27,白肉雞(2.0Kg以上),33.3
2025/7/27,2025,7,27,白肉雞(1.75-1.95Kg),33.3
2025/7/27,2025,7,27,白肉雞(門市價高屏),34.8
2025/7/27,2025,7,27,雞蛋(大運輸價),28.5
2025/7/28,2025,7,28,白肉雞(2.0Kg以上),33.3
2025/7/28,2025,7,28,白肉雞(1.75-1.95Kg),33.3
2025/7/28,2025,7,28,白肉雞(門市價高屏),34.8
2025/7/28,2025,7,28,雞蛋(大運輸價),28.5
2025/7/29,2025,7,29,白肉雞(2.0Kg以上),33.3
2025/7/29,2025,7,29,白肉雞(1.75-1.95Kg),33.3
2025/7/29,2025,7,29,白肉雞(門市價高屏),34.8
2025/7/29,2025,7,29,雞蛋(大運輸價),28.5
2025/7/30,2025,7,30,白肉雞(2.0Kg以上),33.3
2025/7/30,2025,7,30,白肉雞(1.75-1.95Kg),33.3
2025/7/30,2025,7,30,白肉雞(門市價高屏),34.8
2025/7/30,2025,7,30,雞蛋(大運輸價),30.5
2025/7/31,2025,7,31,白肉雞(2.0Kg以上),33.3
2025/7/31,2025,7,31,白肉雞(1.75-1.95Kg),33.3
2025/7/31,2025,7,31,白肉雞(門市價高屏),34.8
2025/7/31,2025,7,31,雞蛋(大運輸價),30.5
2025/8/1,2025,8,1,白肉雞(2.0Kg以上),33.3
2025/8/1,2025,8,1,白肉雞(1.75-1.95Kg),33.3
2025/8/1,2025,8,1,白肉雞(門市價高屏),34.8
2025/8/1,2025,8,1,雞蛋(大運輸價),30.5
2025/8/2,2025,8,2,白肉雞(2.0Kg以上),33.3
2025/8/2,2025,8,2,白肉雞(1.75-1.95Kg),33.3
2025/8/2,2025,8,2,白肉雞(門市價高屏),34.8
2025/8/2,2025,8,2,雞蛋(大運輸價),30.5
2025/8/3,2025,8,3,白肉雞(2.0Kg以上),33.3
2025/8/3,2025,8,3,白肉雞(1.75-1.95Kg),33.3
2025/8/3,2025,8,3,白肉雞(門市價高屏),34.8
2025/8/3,2025,8,3,雞蛋(大運輸價),30.5
2025/8/4,2025,8,4,白肉雞(2.0Kg以上),33.3
2025/8/4,2025,8,4,白肉雞(1.75-1.95Kg),33.3
2025/8/4,2025,8,4,白肉雞(門市價高屏),34.8
2025/8/4,2025,8,4,雞蛋(大運輸價),30.5
2025/8/5,2025,8,5,白肉雞(2.0Kg以上),33.3
2025/8/5,2025,8,5,白肉雞(1.75-1.95Kg),33.3
2025/8/5,2025,8,5,白肉雞(門市價高屏),34.8
2025/8/5,2025,8,5,雞蛋(大運輸價),30.5
2025/8/6,2025,8,6,白肉雞(2.0Kg以上),33.3
2025/8/6,2025,8,6,白肉雞(1.75-1.95Kg),33.3
2025/8/6,2025,8,6,白肉雞(門市價高屏),34.8
2025/8/6,2025,8,6,雞蛋(大運輸價),32.5
2025/8/7,2025,8,7,白肉雞(2.0Kg以上),33.3
2025/8/7,2025,8,7,白肉雞(1.75-1.95Kg),33.3
2025/8/7,2025,8,7,白肉雞(門市價高屏),34.8
2025/8/7,2025,8,7,雞蛋(大運輸價),32.5
2025/8/8,2025,8,8,白肉雞(2.0Kg以上),33.3
2025/8/8,2025,8,8,白肉雞(1.75-1.95Kg),33.3
2025/8/8,2025,8,8,白肉雞(門市價高屏),34.8
2025/8/8,2025,8,8,雞蛋(大運輸價),32.5
2025/8/9,2025,8,9,白肉雞(2.0Kg以上),33.3
2025/8/9,2025,8,9,白肉雞(1.75-1.95Kg),33.3
2025/8/9,2025,8,9,白肉雞(門市價高屏),34.8
2025/8/9,2025,8,9,雞蛋(大運輸價),32.5
2025/8/10,2025,8,10,白肉雞(2.0Kg以上),33.3
2025/8/10,2025,8,10,白肉雞(1.75-1.95Kg),33.3
2025/8/10,2025,8,10,白肉雞(門市價高屏),34.8
2025/8/10,2025,8,10,雞蛋(大運輸價),32.5
2025/8/11,2025,8,11,白肉雞(2.0Kg以上),33.3
2025/8/11,2025,8,11,白肉雞(1.75-1.95Kg),33.3
2025/8/11,2025,8,11,白肉雞(門市價高屏),34.8
2025/8/11,2025,8,11,雞蛋(大運輸價),32.5
2025/8/12,2025,8,12,白肉雞(2.0Kg以上),33.3
2025/8/12,2025,8,12,白肉雞(1.75-1.95Kg),33.3
2025/8/12,2025,8,12,白肉雞(門市價高屏),34.8
2025/8/12,2025,8,12,雞蛋(大運輸價),32.5
2025/8/13,2025,8,13,白肉雞(2.0Kg以上),33.3
2025/8/13,2025,8,13,白肉雞(1.75-1.95Kg),33.3
2025/8/13,2025,8,13,白肉雞(門市價高屏),34.8
2025/8/13,2025,8,13,雞蛋(大運輸價),32.5
2025/8/14,2025,8,14,白肉雞(2.0Kg以上),33.3
2025/8/14,2025,8,14,白肉雞(1.75-1.95Kg),33.3
2025/8/14,2025,8,14,白肉雞(門市價高屏),34.8
2025/8/14,2025,8,14,雞蛋(大運輸價),32.5
2025/8/15,2025,8,15,白肉雞(2.0Kg以上),33.3
2025/8/15,2025,8,15,白肉雞(1.75-1.95Kg),33.3
2025/8/15,2025,8,15,白肉雞(門市價高屏),34.8
2025/8/15,2025,8,15,雞蛋(大運輸價),32.5
2025/8/16,2025,8,16,白肉雞(2.0Kg以上),33.3
2025/8/16,2025,8,16,白肉雞(1.75-1.95Kg),33.3
2025/8/16,2025,8,16,白肉雞(門市價高屏),34.8
2025/8/16,2025,8,16,雞蛋(大運輸價),32.5
2025/8/17,2025,8,17,白肉雞(2.0Kg以上),33.3
2025/8/17,2025,8,17,白肉雞(1.75-1.95Kg),33.3
2025/8/17,2025,8,17,白肉雞(門市價高屏),34.8
2025/8/17,2025,8,17,雞蛋(大運輸價),32.5
2025/8/18,2025,8,18,白肉雞(2.0Kg以上),33.3
2025/8/18,2025,8,18,白肉雞(1.75-1.95Kg),33.3
2025/8/18,2025,8,18,白肉雞(門市價高屏),34.8
2025/8/18,2025,8,18,雞蛋(大運輸價),32.5
2025/8/19,2025,8,19,白肉雞(2.0Kg以上),33.3
2025/8/19,2025,8,19,白肉雞(1.75-1.95Kg),33.3
2025/8/19,2025,8,19,白肉雞(門市價高屏),34.8
2025/8/19,2025,8,19,雞蛋(大運輸價),32.5
2025/8/20,2025,8,20,白肉雞(2.0Kg以上),33.3
2025/8/20,2025,8,20,白肉雞(1.75-1.95Kg),33.3
2025/8/20,2025,8,20,白肉雞(門市價高屏),34.8
2025/8/20,2025,8,20,雞蛋(大運輸價),34.5
2025/8/21,2025,8,21,白肉雞(2.0Kg以上),33.3
2025/8/21,2025,8,21,白肉雞(1.75-1.95Kg),33.3
2025/8/21,2025,8,21,白肉雞(門市價高屏),34.8
2025/8/21,2025,8,21,雞蛋(大運輸價),34.5
2025/8/22,2025,8,22,白肉雞(2.0Kg以上),33.3
2025/8/22,2025,8,22,白肉雞(1.75-1.95Kg),33.3
2025/8/22,2025,8,22,白肉雞(門市價高屏),34.8
2025/8/22,2025,8,22,雞蛋(大運輸價),34.5
2025/8/23,2025,8,23,白肉雞(2.0Kg以上),33.3
2025/8/23,2025,8,23,白肉雞(1.75-1.95Kg),33.3
2025/8/23,2025,8,23,白肉雞(門市價高屏),34.8
2025/8/23,2025,8,23,雞蛋(大運輸價),34.5
2025/8/24,2025,8,24,白肉雞(2.0Kg以上),33.3
2025/8/24,2025,8,24,白肉雞(1.75-1.95Kg),33.3
2025/8/24,2025,8,24,白肉雞(門市價高屏),34.8
2025/8/24,2025,8,24,雞蛋(大運輸價),34.5
2025/8/25,2025,8,25,白肉雞(2.0Kg以上),33
2025/8/25,2025,8,25,白肉雞(1.75-1.95Kg),33
2025/8/25,2025,8,25,白肉雞(門市價高屏),34.5
2025/8/25,2025,8,25,雞蛋(大運輸價),34.5
2025/8/26,2025,8,26,白肉雞(2.0Kg以上),33
2025/8/26,2025,8,26,白肉雞(1.75-1.95Kg),33
2025/8/26,2025,8,26,白肉雞(門市價高屏),34.5
2025/8/26,2025,8,26,雞蛋(大運輸價),34.5
2025/8/27,2025,8,27,白肉雞(2.0Kg以上),33
2025/8/27,2025,8,27,白肉雞(1.75-1.95Kg),33
2025/8/27,2025,8,27,白肉雞(門市價高屏),34.5
2025/8/27,2025,8,27,雞蛋(大運輸價),36.5
2025/8/28,2025,8,28,白肉雞(2.0Kg以上),33
2025/8/28,2025,8,28,白肉雞(1.75-1.95Kg),33
2025/8/28,2025,8,28,白肉雞(門市價高屏),34.5
2025/8/28,2025,8,28,雞蛋(大運輸價),36.5
2025/8/29,2025,8,29,白肉雞(2.0Kg以上),33
2025/8/29,2025,8,29,白肉雞(1.75-1.95Kg),33
2025/8/29,2025,8,29,白肉雞(門市價高屏),34.5
2025/8/29,2025,8,29,雞蛋(大運輸價),36.5
2025/8/30,2025,8,30,白肉雞(2.0Kg以上),33
2025/8/30,2025,8,30,白肉雞(1.75-1.95Kg),33
2025/8/30,2025,8,30,白肉雞(門市價高屏),34.5
2025/8/30,2025,8,30,雞蛋(大運輸價),36.5
